date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:31:34	36836/36836	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-338B402A-D9D9-6ABF-443A-B7C0B701F94Dlar_04.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-338B402A-D9D9-6ABF-443A-B7C0B701F94Dlar_04.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:34	46502/46502	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-8B35C715-5BBA-EBA1-694C-4D92EC1D22BFlar_01.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-8B35C715-5BBA-EBA1-694C-4D92EC1D22BFlar_01.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:35	255586/255586	U-----	200	untouched ('')	image/jpeg	date:Wed,%2029%20Oct%202014%2013:58:59%20GMT	http://groupeleblancgroup.com/upload/photo/1-8CA7EFE8-8D53-397C-EBEE-CAD13E4C5B66lar_01.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-8CA7EFE8-8D53-397C-EBEE-CAD13E4C5B66lar_01.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:35	218082/218082	U-----	200	untouched ('')	image/jpeg	date:Wed,%2029%20Oct%202014%2013:58:59%20GMT	http://groupeleblancgroup.com/upload/photo/1-A080E49D-2766-34C9-C56A-D43044D727C6lar_03.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-A080E49D-2766-34C9-C56A-D43044D727C6lar_03.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:35	34435/34435	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-A6BFD4F7-475F-B79F-951D-E162BC15FFF0lar_02.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-A6BFD4F7-475F-B79F-951D-E162BC15FFF0lar_02.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:35	25895/25895	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-B0D7FDF7-C8BE-5F3E-E0E7-52A19950F79Alar_01.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-B0D7FDF7-C8BE-5F3E-E0E7-52A19950F79Alar_01.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:36	14508/14508	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-CE8349B6-C484-F57E-E589-382651EC99A4_image_bebe.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-CE8349B6-C484-F57E-E589-382651EC99A4_image_bebe.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:36	32928/32928	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-D99591CB-AE8E-70A1-5863-10C2F6CDE5D7417-1.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-D99591CB-AE8E-70A1-5863-10C2F6CDE5D7417-1.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:36	26251/26251	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-DD2CF0DB-288F-1CF5-6B69-EB4CEC3F3734lar_02.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-DD2CF0DB-288F-1CF5-6B69-EB4CEC3F3734lar_02.jpg	(from http://groupeleblancgroup.com/upload/photo/)
14:31:36	26273/26273	U-----	200	untouched ('')	image/jpeg	date:Tue,%2018%20May%202010%2004:00:00%20GMT	http://groupeleblancgroup.com/upload/photo/1-DEE57124-0072-044E-7A0F-EDBC177EBD4Flar_03.jpg	C:/My%20Web%20Sites/groupeleblancgroup.com_upload/groupeleblancgroup.com/upload/photo/1-DEE57124-0072-044E-7A0F-EDBC177EBD4Flar_03.jpg	(from http://groupeleblancgroup.com/upload/photo/)
